frame,x,y,xn,yn
691,549.9642857142857,646.9285714285714,211.99496010661673,674.9885758735905
692,549.9032258064516,648.3225806451613,211.9600726906198,676.9495138901757
693,549.8666666666667,649.8,211.95166791841928,679.0253743197487
694,550.5135135135135,651.3243243243244,212.6362033959335,681.1289062291956
695,550.8125,652.625,212.96398774102838,682.936798912043
696,551.0,653.8888888888889,213.17806543355476,684.698565403598
697,551.4,655.2285714285714,213.60860053693094,686.5542543081538
698,551.6857142857143,656.3714285714286,213.91954054996572,688.1397305656284
699,552.0,656.8888888888889,214.2473916790819,688.847490681664
700,552.1428571428571,657.5142857142857,214.40383950239072,689.7154623411677
701,552.2777777777778,658.3888888888889,214.55689557078645,690.932657814113
702,552.4411764705883,659.7058823529412,214.74711466904589,692.766973325457
703,552.483870967742,660.1935483870968,214.79955295502333,693.4470041991764
704,553.0625,660.40625,215.38874839475938,693.713263747289
705,552.8857142857142,661.3142857142857,215.2271023159488,694.9929925266209
706,553.4871794871794,661.8461538461538,215.8452628596791,695.7042778368905
707,553.939393939394,662.4848484848485,216.3144508260408,696.5729651774049
708,554.6285714285714,664.4,217.04686476764437,699.212709794626
709,554.7297297297297,665.4594594594595,217.168742595842,700.6874818601034
710,554.96875,667.34375,217.44516627484595,703.3060948046418
711,554.9677419354839,669.1612903225806,217.47772821343165,705.8430737214204
712,555.7307692307693,671.4230769230769,218.29004392403328,708.95708113609
713,556.2857142857143,673.5714285714286,218.8896585711454,711.9221097742256
714,556.3529411764706,676.1470588235294,219.00454879548607,715.5064780009693
715,556.72,679.04,219.42747070789866,719.5135650066301
716,556.4782608695652,681.4347826086956,219.22725209383248,722.8571321731254
717,556.5238095238095,684.1904761904761,219.3232480653566,726.6844101339833
813,561.28,741.76,225.11324069761685,805.7260535697478
814,561.7391304347826,744.3478260869565,225.61627810419054,809.2350313685873
831,537.625,754.2916666666666,201.7418624180432,824.0038473260313
832,537.0740740740741,758.5925925925926,201.28170503255478,829.8752607412457
833,537.0357142857143,761.5714285714286,201.30496032600252,833.9200645814083
834,537.3,763.7,201.61187002790155,836.7935347216442
835,537.2333333333333,765.5666666666667,201.58396666701884,839.3268757685424
836,537.551724137931,767.0689655172414,201.93154092626335,841.3461006515801
837,537.78125,768.625,202.19174930844522,843.441611093881
838,538.15625,769.6875,202.58637348751733,844.861017383674
839,537.9444444444445,771.1944444444445,202.40659444172178,846.9106182792704
840,537.921052631579,772.421052631579,202.4084282031579,848.5708060910167
841,538.0,773.7352941176471,202.5137030144957,850.3436775210624
842,538.3513513513514,775.1081081081081,202.89082920529978,852.1814554640777
843,538.1578947368421,776.4736842105264,202.72643219563454,854.0359120102527
844,538.0952380952381,777.7142857142857,202.68945392419238,855.7143304835438
845,538.1,779.125,202.72292299613784,857.6183499718803
846,538.5135135135135,780.3783783783783,203.15896533223955,859.2890080451557
847,538.2558139534883,782.1860465116279,202.93989713741968,861.739853197653
848,538.5675675675676,783.1621621621622,203.26911961681702,863.0403944646336
849,539.0,784.3414634146342,203.72208552917104,864.6084073961645
850,539.3846153846154,785.4358974358975,204.12578077237163,866.0638973521212
851,539.7179487179487,786.1282051282051,204.4703586093788,866.9799467343014
852,540.0243902439024,786.2682926829268,204.7771649160123,867.1534501700032
853,540.4736842105264,787.3421052631579,205.24428636012314,868.5771947995798
854,540.3809523809524,788.1904761904761,205.1692851778144,869.7238787380603
855,541.0,789.0,205.79926963435878,870.7828301456874
856,540.925,789.825,205.74129948005591,871.8966397878273
857,541.560975609756,790.5365853658536,206.38596008111628,872.8225083453796
858,541.5263157894736,791.0526315789474,206.36180643678955,873.5183260182916
859,541.5263157894736,791.7368421052631,206.37534908475945,874.4384414722006
860,541.8974358974359,792.6153846153846,206.7605867743008,875.6013586525027
861,542.3157894736842,793.3947368421052,207.19053521618076,876.6283691083621
862,542.5128205128206,794.2307692307693,207.40220282312993,877.7422317454617
863,542.5365853658536,795.9024390243902,207.45853456227647,879.9867656232828
864,543.6052631578948,797.4736842105264,208.54787120949942,882.044076215581
865,543.7142857142857,799.3428571428572,208.69216315168737,884.5472717234544
866,543.8571428571429,801.6,208.87737398639774,887.5677086197086
867,545.0,804.0294117647059,210.05540869834172,890.7681950607591
868,544.7333333333333,806.2333333333333,209.83394269461843,893.7332535886563
869,544.7407407407408,808.9629629629629,209.89373838051586,897.3864124105899
870,544.625,812.0,209.83771062225088,901.453575928982
871,545.0,814.3461538461538,210.25331379423153,904.5704615660014
962,547.9047619047619,862.6666666666666,214.02228244024732,968.52449286698
965,548.6363636363636,869.5909090909091,214.86711710842636,977.6006889321395
966,548.5652173913044,872.7826086956521,214.85590631731077,981.7972167566462
968,549.5714285714286,878.2857142857143,215.94167448363433,988.9713968514222
969,549.2380952380952,880.3809523809524,215.653456232611,991.7330362094664
982,531.3333333333334,868.875,197.8972387203163,977.4649210622341
984,526.047619047619,882.2857142857143,193.00835441608956,995.2965919681224
985,524.4137931034483,888.1034482758621,191.5375740278638,1002.9790379298174
986,524.0384615384615,892.5384615384615,191.26728621748998,1008.7866528109246
987,524.0,895.5333333333333,191.2947301188333,1012.6943208983787
988,524.0,897.4814814814815,191.33696405972086,1015.2333049044757
989,524.6774193548388,899.1612903225806,192.0338768243123,1017.3905645368268
990,524.4242424242424,900.8181818181819,191.8228041426672,1019.5592275072471
991,524.3870967741935,902.2258064516129,191.81696463275432,1021.3927899107389
992,525.0,903.3939393939394,192.43943063553425,1022.8845465986112
993,524.9714285714284,904.6285714285714,192.43813363208332,1024.4914721995058
994,525.1142857142858,906.0857142857143,192.60856023477962,1026.3791316241
995,525.1714285714286,907.4,192.69245836657296,1028.0844047181379
996,524.975,908.875,192.53277871070026,1030.009101932149
997,525.342105263158,910.2368421052631,192.9193986091306,1031.7606473760802
998,525.2325581395348,911.5116279069767,192.84004268851598,1033.4201467975222
999,525.275,913.45,192.92286665513507,1035.9327593585333
1000,525.6666666666666,914.7692307692307,193.33211916800659,1037.6256885812709
1001,525.5,916.2368421052631,193.20128251773502,1039.535348180666
1002,525.813953488372,917.5116279069767,193.5338145791824,1041.1729444395341
1003,526.0444444444444,918.8,193.78532856106702,1042.8311638501004
1004,526.2619047619048,919.7142857142857,194.0161781978724,1044.0051929393107
1005,527.0263157894736,920.5263157894736,194.77648508941613,1045.0220429397182
1006,527.25,921.6818181818181,195.01828621664973,1046.5073423350384
1007,527.279069767442,922.3255813953489,195.0600794459544,1047.3388633018355
1008,527.452380952381,923.0,195.24272761695605,1048.2034893361256
1009,527.6304347826087,924.195652173913,195.44085156438715,1049.7417119517754
1010,528.05,924.575,195.85644889530863,1050.2134047102272
1011,528.309523809524,925.6190476190476,196.13041170845966,1051.55130183978
1012,528.4186046511628,926.2325581395348,196.24917425241864,1052.3392903361778
1013,528.6279069767442,926.8604651162791,196.46561857929382,1053.1412832503738
1014,529.35,928.25,197.19575584098138,1054.9039746177534
1015,529.190476190476,929.4047619047619,197.06483316438025,1056.4021634548992
1016,529.891891891892,930.4864864864865,197.76821801401672,1057.767293811545
1017,530.0,932.6666666666666,197.91810519992848,1060.5754041265745
1018,530.5135135135135,934.4594594594595,198.45327838481862,1062.8644129590457
1019,531.470588235294,936.6176470588235,199.42596363522776,1065.6034738166618
1020,531.375,939.4375,199.39072685484868,1069.239229133282
1021,531.925925925926,941.5185185185185,199.96713993791545,1071.8930626891934
1022,531.7037037037036,944.7777777777778,199.81790848841487,1076.094144676934
1023,531.8928571428572,947.5,200.05639821063073,1079.5834756276095
1024,532.2727272727273,949.7727272727273,200.47017087511912,1082.4848058993841
1026,532.1363636363636,953.9545454545455,200.42260883660595,1087.8549192505332
1108,540.1363636363636,980.4545454545455,208.66835400690968,1121.3543626938126
1111,538.3809523809524,985.5714285714286,207.07375230146417,1127.9353299131897
1114,534.7916666666666,999.4166666666666,203.8870349212793,1145.6422426259455
1115,535.2307692307692,1001.7692307692307,204.35504095661568,1148.5994886451936
1116,534.952380952381,1004.1904761904761,204.1347277944451,1151.6717997307867
1117,535.0,1006.5,204.22548866767067,1154.5871392091174
1118,535.2727272727273,1009.4545454545455,204.5448552720432,1158.3050197673156
1119,536.2608695652174,1012.4782608695652,205.55190727561524,1162.0771491918786
1120,536.7916666666666,1015.2916666666666,206.11536031454446,1165.6002957394437
1121,536.5,1017.5,205.87799329135703,1168.3932388447784
1122,536.0869565217392,1019.7391304347826,205.52504606156452,1171.228197751011
1123,536.2380952380952,1021.3809523809524,205.70151498239073,1173.28690424797
1125,536.190476190476,1026.5714285714284,205.75567834184122,1179.8106035465735
1135,517.7857142857144,1006.5357142857142,187.69825901570394,1155.354459364009
1136,515.9090909090908,1012.6363636363636,186.0319718524047,1163.1263243857106
1137,512.9090909090908,1020.4090909090909,183.330076466879,1173.033093868775
1138,510.8148148148148,1026.7037037037037,181.46734208351376,1181.0250049464023
1139,510.33333333333326,1030.6363636363635,181.0960867687509,1185.9763295349903
1140,510.58823529411757,1033.5882352941176,181.40673896526283,1189.6638627572515
1141,510.3823529411766,1036.264705882353,181.27067797703566,1193.0224773810369
1142,510.68421052631584,1037.7631578947369,181.5929878914405,1194.884784217099
1143,510.6857142857143,1039.4571428571428,181.63273215058996,1197.0029252044503
1144,511.25,1041.0277777777778,182.2070417464836,1198.9429989913308
1145,511.4878048780488,1042.219512195122,182.46089304189238,1200.4221189176747
1146,511.5277777777778,1043.4722222222222,182.52721563517434,1201.98503055849
1147,511.74358974358984,1044.897435897436,182.76519923865442,1203.7556832222917
1148,511.5454545454545,1046.0227272727273,182.60137299995753,1205.168078076171
1149,511.66666666666674,1048.025641025641,182.76196050218954,1207.6617336102922
1150,511.70000000000005,1049.2,182.82010253889902,1209.1246357458206
1151,511.780487804878,1050.3170731707319,182.92187447321203,1210.5137879953388
1152,511.9285714285711,1051.642857142857,183.09273186306402,1212.159826353444
1153,512.046511627907,1053.0232558139535,183.23603537734482,1213.8745764160733
1154,512.1739130434785,1054.804347826087,183.3972074786193,1216.0868315742641
1155,512.4375,1056.1041666666665,183.6773773599608,1217.6937777468743
1156,512.3571428571429,1057.2857142857142,183.6271091950621,1219.1670440033836
1157,512.8199999999999,1058.52,184.09549753468912,1220.6833369351068
1158,512.9782608695652,1059.6739130434783,184.27183679392948,1222.111548043428
1159,513.75,1060.4375,185.02365976102215,1223.0294966087658
1160,513.9545454545455,1061.318181818182,185.23783639136624,1224.1156873846053
1161,513.9574468085109,1062.0425531914893,185.25658256083256,1225.015473516732
1162,514.3260869565215,1062.5,185.6176216847306,1225.568808355035
1163,514.5681818181818,1063.2272727272727,185.86403184664303,1226.4623364171416
1164,515.0,1063.891304347826,186.28963265676393,1227.2695655111902
1165,514.9268292682927,1064.6585365853657,186.23676152795056,1228.2249552284868
1166,515.375,1065.2916666666665,186.67713755339528,1228.9927375935426
1167,515.3,1066.575,186.63375185849145,1230.588187524385
1168,515.4871794871794,1067.4871794871794,186.83174751666584,1231.7123047798234
1169,515.9142857142856,1068.7428571428572,187.26539405321904,1233.2523251866417
1170,516.1190476190477,1070.2142857142858,187.49203903771806,1235.0681994477036
1171,516.9444444444443,1072.0555555555557,188.31680269598826,1237.3167747131363
1172,517.2162162162165,1073.7027027027027,188.61062133710857,1239.3459844452302
1173,517.6666666666667,1075.7878787878788,189.0836030171737,1241.9090347285123
1174,518.1666666666667,1078.3333333333335,189.6131775543667,1245.0380722836428
1175,518.3333333333333,1080.878787878788,189.82576769025164,1248.177965694294
1176,518.5517241379309,1084.2413793103449,190.1047258068842,1252.3224628549817
1177,518.3199999999999,1087.3200000000002,189.95034302481682,1256.1305729284493
1178,518.1363636363635,1089.409090909091,189.82058517943634,1258.7138373755308
1243,527.590909090909,1106.590909090909,199.13367401767297,1279.4753801587635
1247,527.909090909091,1112.2272727272727,199.5469206519665,1286.373392422229
1269,520.5,1145.5,193.2301087968591,1327.222572153909
1271,521.0,1151.086956521739,193.81560002520703,1333.977588974711
1272,521.5,1154.1363636363635,194.34827026005541,1337.6516837083318
1273,522.1428571428571,1156.8095238095239,195.00709970416256,1340.8623246904
1274,522.1304347826087,1159.4347826086955,195.04884874912827,1344.037065395277
1287,503.8260869565215,1145.3478260869565,177.53878676764657,1327.6657439339376
1288,502.2692307692307,1150.423076923077,176.1914360548533,1333.8757985692037
1290,496.8800000000001,1165.6,171.4863942487262,1352.4180098717893
1291,495.4848484848485,1171.060606060606,170.3082249635661,1359.0490759387083
1292,495.2258064516129,1174.7096774193549,170.15236212142358,1363.4498433617234
1293,495.17647058823536,1177.5882352941176,170.1746445703262,1366.9123656859492
1294,495.82051282051293,1179.3589743589744,170.81941992370275,1369.0162650762702
1295,495.4000000000001,1180.8571428571427,170.46143722942097,1370.8308482118944
1296,496.0294117647061,1182.6764705882354,171.0933276986683,1372.9917124529825
1297,496.1282051282051,1184.1538461538462,171.22060971137026,1374.7606036254797
1298,495.9722222222222,1185.4444444444443,171.1052320272975,1376.314247501635
1299,496.051282051282,1187.4615384615386,171.22674123504873,1378.7294665217323
1300,496.0277777777778,1188.3055555555557,171.22468958709385,1379.741701948626
1301,496.04761904761904,1190.0714285714284,171.28487466938847,1381.856296327688
1302,496.0769230769231,1190.8461538461538,171.33054104403888,1382.7830031988155
1303,496.19512195121956,1192.5853658536585,171.4819243259351,1384.8605409039958
1304,496.71052631578937,1193.8157894736842,171.99225037513335,1386.3141951077887
1305,496.65116279069775,1195.1860465116279,171.9689450926525,1387.955328480446
1306,496.42553191489355,1196.851063829787,171.79738272078598,1389.9542355878887
1307,496.5319148936171,1197.9574468085107,171.9226587950773,1391.2726209111122
1308,496.86666666666656,1199.4888888888888,172.27097451257836,1393.0902534151378
1309,496.9285714285711,1201.1428571428573,172.3674261452273,1395.0631388124225
1310,497.4545454545455,1202.0681818181818,172.87977339538375,1396.1489448241275
1311,497.7441860465117,1202.2325581395348,173.15378024296058,1396.3346437146336
1312,498.1190476190477,1203.8809523809523,173.5417870999144,1398.288266312085
1313,498.14634146341473,1204.5365853658536,173.58245256193317,1399.0694205854081
1314,498.47619047619037,1205.547619047619,173.91350872634757,1400.2633452928098
1315,498.5121951219512,1206.439024390244,173.96772648821545,1401.3248632846387
1316,498.6341463414635,1207.0,174.09440706128055,1401.9893080320107
1317,498.7692307692307,1208.0,174.2434456853293,1403.1763239697398
1318,498.85365853658527,1208.5853658536585,174.335679316756,1403.870773364223
1319,499.219512195122,1209.5121951219512,174.69804765966433,1404.9619223349148
1320,499.0,1209.7631578947369,174.49925028390282,1405.2687240023736
1321,499.7249999999999,1211.0,175.2033482447537,1406.7157575777012
1322,500.16666666666674,1212.595238095238,175.65142945278546,1408.599034326493
1323,500.37837837837833,1213.5135135135135,175.86968687757079,1409.6843520502098
1324,500.64864864864876,1215.5405405405404,176.1677072040367,1412.0859627154284
1325,500.9375,1217.59375,176.4834632555358,1414.5167767895655
1326,501.36666666666656,1219.7,176.93085065408744,1417.0041835742154
1327,501.5714285714289,1222.4857142857143,177.18457649592162,1420.304820077001
1328,502.2903225806451,1224.967741935484,177.90941130742988,1423.2245311838576
1329,501.83333333333326,1227.875,177.55006230002235,1426.687704084437
1330,501.7391304347825,1230.7391304347825,177.52716931409313,1430.0842299732271
1422,503.1363636363635,1290.3181818181818,180.1492633498595,1500.0142938956824
1425,503.3809523809523,1297.952380952381,180.54252024369745,1508.8898907665987
1426,503.8571428571429,1301.1904761904761,181.05189083885543,1512.6365129980518
1441,485.9565217391305,1293.086956521739,164.38525423316284,1503.8122252280718
1442,484.6923076923076,1298.576923076923,163.35475806031153,1510.237278846914
1443,480.68181818181824,1307.5454545454545,159.8873533704299,1520.7759365379961
1444,478.0,1314.6923076923076,157.60256599284202,1529.1373754764318
1445,477.3103448275865,1319.7586206896551,157.09682760922198,1535.0147735764488
1446,477.0714285714289,1323.25,156.9654123687511,1539.0524281186797
1447,476.88571428571436,1325.8571428571427,156.860637491879,1542.065266753617
1448,477.0333333333333,1327.5333333333333,157.03795142440592,1543.9924001816146
1449,477.4285714285711,1329.5142857142857,157.44962226088944,1546.26170671252
1450,477.5142857142855,1331.1428571428573,157.5688514424596,1548.1341386984552
1451,477.5641025641023,1332.5897435897436,157.6506337488398,1549.7978820525423
1452,477.6756756756756,1334.2162162162163,157.79337721583752,1551.6655259554552
1453,477.9333333333334,1335.822222222222,158.06921573970473,1553.5042014509347
1454,477.6153846153843,1337.0512820512822,157.80891336526219,1554.9272381103629
1455,477.95238095238096,1338.1190476190477,158.14385700101056,1556.1434375586202
1456,477.9749999999999,1339.7,158.2038832677782,1557.9588449678745
1457,477.9756097560976,1341.0487804878048,158.23799144084214,1559.507759010402
1458,477.8684210526317,1342.8157894736842,158.1839017361718,1561.539360986641
1459,477.52631578947376,1344.5,157.9130697712253,1563.4825559659303
1460,477.948717948718,1345.897435897436,158.33391524826965,1565.0716483357057
1461,478.3095238095241,1347.6428571428573,158.70690008295887,1567.060853763316
1462,478.1428571428571,1349.1190476190477,158.5912310823213,1568.7576035951568
1463,478.52380952380963,1350.5238095238096,158.9739930726262,1570.3544546759197
1464,478.95000000000005,1351.325,159.38304808228943,1571.2582271458682
1465,479.0526315789473,1352.2894736842104,159.50056267641932,1572.3590544159977
1466,479.65116279069775,1353.5581395348836,160.07828462902555,1573.791935609116
1467,479.5641025641023,1354.1794871794873,160.01409379636593,1574.5055869477437
1468,479.97619047619037,1355.1904761904761,160.41509541818576,1575.6489589352614
1469,480.2045454545455,1355.75,160.6372578974801,1576.2816665151531
1470,480.3095238095241,1355.8809523809523,160.73625892952938,1576.4281226877567
1471,480.7857142857142,1356.7142857142858,161.19125675606688,1577.3657724358843
1472,481.25641025641016,1357.871794871795,161.64904341665937,1578.6741117994056
1473,481.2051282051282,1358.6410256410256,161.62098734674,1579.5547338359177
1474,481.4047619047619,1359.3333333333333,161.81996482558074,1580.3395224807757
1475,481.5714285714289,1360.9142857142856,162.01044906620746,1582.140036413143
1476,482.0,1362.1875,162.432220932142,1583.5802345995173
1477,481.878787878788,1364.030303030303,162.36632732752923,1585.687217403947
1478,482.6875,1365.96875,163.15048364708562,1587.8730538288073
1479,482.51724137931024,1367.896551724138,163.04179912337747,1590.0764087940336
1480,483.51724137931024,1370.2413793103449,164.00941357158337,1592.716833979227
1481,483.54166666666674,1373.1666666666667,164.10178206565791,1596.0470232254254
1482,483.4285714285711,1376.0,164.06668891599662,1599.2743035565134
1591,467.53846153846143,1445.8076923076924,151.39766004251626,1678.387425595718
1594,459.9666666666667,1467.9333333333334,145.15571292410456,1703.2151396577005
1595,458.88571428571436,1474.0,144.34423208349898,1709.967163756952
1596,458.5142857142855,1478.0,144.11609763702012,1714.4031584177508
1597,458.29268292682923,1480.2926829268292,143.97765245861532,1716.9438572701943
1598,458.6341463414635,1482.4634146341464,144.34087691912535,1719.3321702811352
1599,458.5365853658536,1484.2926829268292,144.3014392613666,1721.3548176899333
1600,458.5250000000001,1485.6,144.32535714439467,1722.7979434245224
1601,458.7560975609756,1487.3170731707316,144.5774740653339,1724.6857179080512
1602,458.82926829268285,1488.7073170731708,144.67942552211412,1726.216810277922
1603,458.34285714285716,1490.4857142857143,144.29037863471814,1728.1909343802681
1604,458.375,1491.625,144.34903305993114,1729.4453770006878
1605,458.7249999999999,1492.9,144.69581627353907,1730.839995381901
1606,458.5999999999999,1494.65,144.62971271520735,1732.7704005629755
1607,458.53488372093034,1496.5581395348836,144.6213579741631,1734.872145368607
1608,458.43902439024396,1497.9756097560976,144.57267808768245,1736.4341259840835
1609,458.6904761904759,1499.4285714285713,144.83563043672027,1738.0248467612173
1610,458.7750000000001,1500.925,144.95029445989863,1739.6673864549452
1611,458.7750000000001,1502.475,144.99074792016674,1741.3703654597675
1612,458.8809523809523,1503.8095238095239,145.1202938243869,1742.8332303959166
1613,459.0769230769231,1504.8461538461538,145.32250513761556,1743.9659617984403
1614,459.3636363636365,1505.8181818181818,145.60407390873715,1745.024990077615
1615,459.7619047619048,1507.1190476190477,145.99378452353764,1746.4413523872213
1616,459.8421052631579,1507.921052631579,146.0862529185048,1747.3189717361527
1617,460.48648648648646,1508.7297297297298,146.6829500423889,1748.1881169230214
1618,460.48717948717945,1509.3076923076924,146.698515890998,1748.8219586281737
1619,460.91176470588243,1510.0588235294117,147.09722259936132,1749.6337315507349
1620,461.1290322580646,1510.9032258064517,147.31305374674804,1750.5533219317228
1621,461.17073170731715,1512.0975609756097,147.38106799637845,1751.861074429295
1622,461.8421052631579,1512.8157894736842,147.99909377570728,1752.6294787509626
1623,461.8205128205127,1514.0,148.01020830958842,1753.9272361718904
1624,461.8974358974358,1514.5897435897436,148.09399707180467,1754.5709335203328
1625,462.1500000000001,1516.125,148.3588029423429,1756.2448218488971
1626,462.28205128205127,1517.2564102564102,148.50561980501615,1757.4795043631361
1627,462.5,1518.4444444444443,148.73049952965235,1758.7732845383612
1628,462.71052631578937,1520.578947368421,148.97283435830144,1761.101854504126
1629,462.78787878787875,1522.4545454545455,149.089627564454,1763.149846641145
1630,463.55172413793093,1525.103448275862,149.8381650179056,1766.0224575179232
1631,464.4814814814815,1527.5185185185185,150.7281662989131,1768.633622614816
1632,464.74074074074065,1530.3333333333333,151.0302287696374,1771.6973099802826
1633,464.0,1533.28,150.44465602213424,1774.9295330533928
1727,463.91304347826076,1610.5217391304348,152.29946640519773,1858.239524524417
1728,464.909090909091,1613.5454545454545,153.2521104058156,1861.4410025987418
1729,464.4347826086955,1616.8260869565217,152.91503365724313,1864.9509030846611
1745,440.7142857142858,1621.1904761904761,132.14796591902282,1870.1935261209203
1746,437.6428571428571,1629.0357142857142,129.66366329245406,1878.608603546041
1747,436.9230769230769,1634.2692307692307,129.17637595739097,1884.1791448128367
1748,436.19444444444434,1638.25,128.64725404629343,1888.415429733935
1749,436.375,1641.125,128.88542164513845,1891.4548281054736
1750,436.53846153846143,1642.974358974359,129.08002709207707,1893.4075814816104
1751,436.8717948717949,1645.0,129.42836944800308,1895.541608274436
1752,436.66666666666674,1646.6923076923076,129.29531314343643,1897.3353870397075
1753,436.8888888888889,1648.0277777777778,129.52700129871496,1898.741134075444
1754,437.051282051282,1649.5641025641025,129.7117056836997,1900.3597859984584
1755,436.7560975609756,1651.7317073170732,129.51291875111713,1902.6553020988547
1756,436.95000000000005,1653.15,129.7218945900897,1904.147217096345
1757,436.875,1654.6666666666667,129.69801561059666,1905.7487405536879
1758,436.7750000000001,1656.0,129.64721283055312,1907.1570714452607
1759,436.5999999999999,1658.0666666666666,129.55101549942736,1909.3394001481342
1760,436.79999999999995,1659.4,129.76278471945,1910.7392209966922
1761,436.70000000000005,1661.075,129.72143645999964,1912.5054003528314
1762,436.79999999999995,1662.7,129.85363624603582,1914.2134462117222
1763,437.09302325581393,1664.6046511627906,130.16230140874862,1916.2103062978867
1764,436.7560975609756,1665.7317073170732,129.89866279084956,1917.403723738526
1765,437.51282051282055,1667.2820512820513,130.60283619881997,1919.0155672254555
1766,437.5526315789473,1668.6052631578948,130.6739014215943,1920.4051282263165
1767,437.95000000000005,1669.825,131.0545908074789,1921.6770593906015
1768,438.04878048780483,1670.2682926829268,131.1530139406706,1922.1403901500385
1769,438.6470588235295,1671.294117647059,131.70383604102008,1923.2033266302608
1770,438.8421052631579,1672.2631578947369,131.9006459891405,1924.216157510953
1771,438.69444444444434,1672.8333333333333,131.78717507707688,1924.8182050489318
1772,439.08333333333326,1674.25,132.1654329782938,1926.2955900244358
